hs6,sitc3,lall_code
940159,82113,LDC05
940161,82116,LDC05
940169,82116,LDC05
940171,82117,LDC05
940179,82117,LDC05
940180,82118,LDC05
940190,82119,LDC05
940210,8724,LDC08
940290,8724,LDC08
940310,82131,LDC05
940320,82139,LDC05
940330,82151,LDC05
940340,82153,LDC05
940350,82155,LDC05
940360,82159,LDC05
940370,82171,LDC05
940381,82179,LDC05
940389,82179,LDC05
940390,8218,LDC05
940410,82121,LDC05
940421,82123,LDC05
940429,82125,LDC05
940430,82127,LDC05
940490,82129,LDC05
940510,81311,LDC08
940520,81313,LDC08
940530,89441,LDC05
940540,81315,LDC08
940550,81317,LDC08
940560,8132,LDC08
940591,81391,LDC08
940592,81392,LDC08
940599,81399,LDC08
940600,8110,LDC08
950300,8942,LDC05
950420,89433,LDC05
950430,89435,LDC05
950440,89437,LDC05
950450,89431,LDC05
950490,89439,LDC05
950510,89445,LDC05
950590,89449,LDC05
950611,89473,LDC05
950612,89473,LDC05
950619,89473,LDC05
950621,89474,LDC05
950629,89474,LDC05
950631,89475,LDC05
950632,89475,LDC05
950639,89475,LDC05
950640,89479,LDC05
950651,89476,LDC05
950659,89476,LDC05
950661,89479,LDC05
950662,89479,LDC05
950669,89479,LDC05
950670,89472,LDC05
950691,89478,LDC05
950699,89479,LDC05
950710,89471,LDC05
950720,89471,LDC05
950730,89471,LDC05
950790,89471,LDC05
950810,8946,LDC05
950890,8946,LDC05
960110,89911,LDC05
960190,89911,LDC05
960200,89919,LDC05
960310,89972,LDC05
960321,89972,LDC05
960329,89972,LDC05
960330,89972,LDC05
960340,89972,LDC05
960350,89972,LDC05
960390,89972,LDC05
960400,89981,LDC05
960500,8313,LDC04
960610,89983,LDC05
960621,89983,LDC05
960622,89983,LDC05
960629,89983,LDC05
960630,89984,LDC05
960711,89985,LDC05
960719,89985,LDC05
960720,89986,LDC05
960810,89521,LDC05
960820,89521,LDC05
960830,89521,LDC05
960840,89521,LDC05
960850,89521,LDC05
960860,89521,LDC05
960891,89522,LDC05
960899,89521,LDC05
960910,89523,LDC05
960920,89523,LDC05
960990,89523,LDC05
961000,89592,LDC05
961100,89593,LDC05
961210,89594,LDC05
961220,89594,LDC05
961310,89933,LDC05
961320,89933,LDC05
961380,89933,LDC05
961390,89935,LDC05
961400,89937,LDC05
961511,89989,LDC05
961519,89989,LDC05
961590,89989,LDC05
961610,89987,LDC05
961620,89982,LDC05
961700,89997,LDC05
961800,89988,LDC05
961900,64295,LDC05
970110,89611,LDC99
970190,89612,LDC99
970200,8962,LDC99
970300,8963,LDC99
970400,8964,LDC99
970500,8965,LDC99
970600,8966,LDC99
